track_name,artist_name,album_name,duration_ms,popularity
Song_0000597,The Weeknd,Future Nostalgia,266356,28
Song_0000598,Adele,25,186315,25
Song_0000599,Taylor Swift,After Hours,220976,5
Song_0000600,Billie Eilish,After Hours,252444,83
Song_0000601,Billie Eilish,Scorpion,168371,18
Song_0000602,Adele,After Hours,263756,51
Song_0000603,Dua Lipa,Anti,153369,46
Song_0000604,Drake,Divide,142892,55
Song_0000605,Rihanna,25,132747,70
Song_0000606,Taylor Swift,Scorpion,172942,90
Song_0000607,Justin Bieber,When We All Fall Asleep,282365,16
Song_0000608,Justin Bieber,Anti,225653,50
Song_0000609,Taylor Swift,Evolve,243462,55
Song_0000610,Adele,After Hours,126311,35
Song_0000611,Rihanna,When We All Fall Asleep,142040,61
Song_0000612,Adele,Midnights,292090,3
Song_0000613,Justin Bieber,Midnights,282122,85
Song_0000614,Imagine Dragons,After Hours,134438,51
Song_0000615,Justin Bieber,After Hours,150286,81
Song_0000616,Billie Eilish,Anti,157053,43
Song_0000617,Ed Sheeran,Evolve,181967,48
Song_0000618,Justin Bieber,Scorpion,266922,71
Song_0000619,Adele,Evolve,269165,67
Song_0000620,Taylor Swift,Divide,244414,56
Song_0000621,Justin Bieber,25,307424,67
Song_0000622,Adele,Future Nostalgia,149747,12
Song_0000623,Billie Eilish,Evolve,302421,91
Song_0000624,Rihanna,Anti,219616,28
Song_0000625,Drake,Scorpion,232492,5
Song_0000626,Ed Sheeran,Evolve,205999,50
Song_0000627,Dua Lipa,Evolve,141548,93
Song_0000628,Adele,After Hours,166450,12
Song_0000629,Drake,25,137297,46
Song_0000630,Rihanna,Evolve,220316,23
Song_0000631,The Weeknd,25,159130,23
Song_0000632,Dua Lipa,Justice,171518,19
Song_0000633,Adele,Midnights,212140,34
Song_0000634,Drake,When We All Fall Asleep,134119,41
Song_0000635,Drake,Divide,309062,94
Song_0000636,Rihanna,When We All Fall Asleep,275422,33
Song_0000637,Taylor Swift,Anti,311674,58
Song_0000638,Drake,Midnights,195047,40
Song_0000639,Billie Eilish,Evolve,132543,68
Song_0000640,Ed Sheeran,Justice,152161,22
Song_0000641,Billie Eilish,When We All Fall Asleep,223472,9
Song_0000642,Imagine Dragons,Divide,284254,66
Song_0000643,Taylor Swift,Midnights,143937,78
Song_0000644,Adele,Midnights,207940,81
Song_0000645,Imagine Dragons,Scorpion,174514,2
Song_0000646,Drake,After Hours,159748,72
Song_0000647,Drake,25,162694,49
Song_0000648,Taylor Swift,Divide,270673,54
Song_0000649,Adele,When We All Fall Asleep,226149,95
Song_0000650,Taylor Swift,When We All Fall Asleep,295825,69
Song_0000651,Adele,Midnights,236095,29
Song_0000652,Imagine Dragons,Divide,134789,67
Song_0000653,Dua Lipa,Divide,288880,76
Song_0000654,Rihanna,Divide,260041,29
Song_0000655,Adele,Future Nostalgia,135657,35
Song_0000656,Imagine Dragons,Future Nostalgia,308313,71
Song_0000657,Imagine Dragons,Scorpion,268419,74
Song_0000658,Billie Eilish,Future Nostalgia,294657,94
Song_0000659,Justin Bieber,25,230742,85
Song_0000660,The Weeknd,Midnights,201256,41
Song_0000661,Drake,25,159125,1
Song_0000662,Adele,Anti,212097,83
Song_0000663,Adele,25,207963,50
Song_0000664,Taylor Swift,Anti,165547,29
Song_0000665,Adele,Scorpion,154383,43
Song_0000666,Billie Eilish,Midnights,250031,88
Song_0000667,Dua Lipa,After Hours,148860,70
Song_0000668,Taylor Swift,Future Nostalgia,310162,95
Song_0000669,Drake,Divide,123756,70
Song_0000670,The Weeknd,Justice,190768,86
Song_0000671,Imagine Dragons,Scorpion,275894,5
Song_0000672,Taylor Swift,Evolve,241439,66
Song_0000673,Rihanna,Justice,173176,88
Song_0000674,Adele,Midnights,140552,15
Song_0000675,Rihanna,After Hours,293484,30
Song_0000676,Adele,When We All Fall Asleep,254738,23
Song_0000677,Dua Lipa,Divide,154214,89
Song_0000678,Drake,Future Nostalgia,302435,32
Song_0000679,Imagine Dragons,Scorpion,243709,99
Song_0000680,Dua Lipa,Anti,296697,90
Song_0000681,Adele,Midnights,120435,6
Song_0000682,The Weeknd,Midnights,198218,47
Song_0000683,Drake,Justice,136647,40
Song_0000684,Taylor Swift,Future Nostalgia,216230,79
Song_0000685,Justin Bieber,Evolve,178555,10
Song_0000686,The Weeknd,Midnights,173817,32
Song_0000687,Dua Lipa,Divide,138840,7
Song_0000688,Adele,When We All Fall Asleep,295069,60
Song_0000689,The Weeknd,Justice,122527,77
Song_0000690,Dua Lipa,Divide,193829,65
Song_0000691,Adele,Anti,186870,64
Song_0000692,Ed Sheeran,Midnights,243493,44
Song_0000693,Adele,25,132825,69
Song_0000694,Rihanna,When We All Fall Asleep,124191,20
Song_0000695,Adele,After Hours,300493,76
Song_0000696,Justin Bieber,Midnights,176900,34
Song_0000697,Billie Eilish,Anti,268464,34
Song_0000698,Justin Bieber,After Hours,139479,99
Song_0000699,Taylor Swift,25,158483,66
Song_0000700,Dua Lipa,Justice,239991,47
Song_0000701,Drake,When We All Fall Asleep,237106,15
Song_0000702,Drake,25,175048,78
Song_0000703,Ed Sheeran,After Hours,217017,53
Song_0000704,Rihanna,25,185457,83
Song_0000705,Drake,When We All Fall Asleep,313498,81
Song_0000706,Imagine Dragons,Midnights,141886,65
Song_0000707,Adele,When We All Fall Asleep,173705,14
Song_0000708,Rihanna,Scorpion,160854,34
Song_0000709,Rihanna,Midnights,260369,50
Song_0000710,Drake,Evolve,306778,40
Song_0000711,Dua Lipa,25,214629,22
Song_0000712,The Weeknd,Divide,233963,12
Song_0000713,Billie Eilish,When We All Fall Asleep,178654,17
Song_0000714,Adele,Justice,193603,56
Song_0000715,Taylor Swift,Evolve,190504,59
Song_0000716,Ed Sheeran,Justice,308439,39
Song_0000717,Justin Bieber,Scorpion,296936,15
Song_0000718,Taylor Swift,Future Nostalgia,161830,32
Song_0000719,Justin Bieber,When We All Fall Asleep,231070,90
Song_0000720,Billie Eilish,Divide,144560,9
Song_0000721,Dua Lipa,Justice,281641,19
Song_0000722,Imagine Dragons,Justice,314635,73
Song_0000723,Rihanna,Future Nostalgia,188237,16
Song_0000724,Rihanna,Future Nostalgia,213718,99
Song_0000725,Ed Sheeran,Anti,143883,29
Song_0000726,Justin Bieber,When We All Fall Asleep,186302,33
Song_0000727,Dua Lipa,After Hours,236072,13
Song_0000728,The Weeknd,Justice,188094,38
Song_0000729,The Weeknd,25,129988,71
Song_0000730,Adele,Scorpion,216577,74
Song_0000731,Dua Lipa,Anti,136309,38
Song_0000732,Dua Lipa,Future Nostalgia,296481,20
Song_0000733,The Weeknd,25,143132,23
Song_0000734,Drake,Midnights,244618,56
Song_0000735,Dua Lipa,25,241153,11
Song_0000736,Billie Eilish,After Hours,276010,7
Song_0000737,Justin Bieber,Midnights,248652,9
Song_0000738,Dua Lipa,Scorpion,270378,95
Song_0000739,Ed Sheeran,Midnights,121037,13
Song_0000740,Justin Bieber,Scorpion,179429,96
Song_0000741,Drake,Midnights,150020,69
Song_0000742,Ed Sheeran,Evolve,176504,2
Song_0000743,Billie Eilish,Evolve,188112,67
Song_0000744,Taylor Swift,Evolve,121482,4
Song_0000745,Drake,Future Nostalgia,306013,23
Song_0000746,Billie Eilish,Anti,225692,12
Song_0000747,Taylor Swift,Anti,197089,7
Song_0000748,Billie Eilish,After Hours,169980,8
Song_0000749,Imagine Dragons,Future Nostalgia,196427,81
Song_0000750,The Weeknd,25,205438,61
Song_0000751,Imagine Dragons,After Hours,313825,66
Song_0000752,Taylor Swift,Scorpion,197602,8
Song_0000753,Adele,Scorpion,183171,65
Song_0000754,Justin Bieber,Midnights,261524,76
Song_0000755,Rihanna,Midnights,261575,37
Song_0000756,Taylor Swift,Justice,217651,88
Song_0000757,The Weeknd,Divide,295644,31
Song_0000758,Billie Eilish,Justice,208510,9
Song_0000759,Drake,Anti,243528,1
Song_0000760,Ed Sheeran,Scorpion,197157,93
Song_0000761,Rihanna,25,318633,89
Song_0000762,Drake,When We All Fall Asleep,190722,6
Song_0000763,Dua Lipa,Scorpion,138524,66
Song_0000764,Imagine Dragons,25,317323,19
Song_0000765,Ed Sheeran,Evolve,204814,6
Song_0000766,Dua Lipa,Divide,180738,77
Song_0000767,Billie Eilish,Justice,120411,18
Song_0000768,Justin Bieber,Divide,132157,12
Song_0000769,Justin Bieber,Justice,225563,30
Song_0000770,The Weeknd,Anti,218604,28
Song_0000771,Imagine Dragons,Divide,231048,91
Song_0000772,Ed Sheeran,25,293169,87
Song_0000773,Imagine Dragons,After Hours,250436,29
Song_0000774,Billie Eilish,Scorpion,163627,63
Song_0000775,Justin Bieber,Midnights,149997,76
Song_0000776,Taylor Swift,Midnights,220114,50
Song_0000777,Dua Lipa,Anti,296255,85
Song_0000778,Taylor Swift,Scorpion,220307,12
Song_0000779,Justin Bieber,25,271895,5
Song_0000780,Billie Eilish,When We All Fall Asleep,310230,57
Song_0000781,Imagine Dragons,Scorpion,287872,10
Song_0000782,Justin Bieber,Midnights,311268,42
Song_0000783,The Weeknd,Divide,271475,81
Song_0000784,Justin Bieber,Midnights,155546,66
Song_0000785,Adele,Anti,125370,34
Song_0000786,Justin Bieber,After Hours,231929,85
Song_0000787,Taylor Swift,Future Nostalgia,134279,12
Song_0000788,Adele,When We All Fall Asleep,207515,80
Song_0000789,Rihanna,Anti,265392,63
Song_0000790,Drake,Justice,186384,63
Song_0000791,Ed Sheeran,Midnights,228847,66
Song_0000792,Billie Eilish,Evolve,157446,92
Song_0000793,The Weeknd,Anti,220821,52
Song_0000794,Billie Eilish,Future Nostalgia,162703,33
Song_0000795,Dua Lipa,25,286707,59
Song_0000796,Drake,25,298984,59
Song_0000797,Adele,Anti,146339,85
Song_0000798,Billie Eilish,Midnights,268266,48
Song_0000799,Ed Sheeran,Divide,183430,6
Song_0000800,Ed Sheeran,Divide,306261,55
Song_0000801,Adele,Scorpion,239452,22
Song_0000802,Rihanna,Evolve,171426,12
Song_0000803,Billie Eilish,Justice,302140,17
Song_0000804,Imagine Dragons,Midnights,123969,41
Song_0000805,Taylor Swift,Anti,210942,17
Song_0000806,Taylor Swift,After Hours,178398,63
Song_0000807,Billie Eilish,After Hours,311737,88
Song_0000808,Imagine Dragons,25,212748,61
Song_0000809,Drake,25,231929,100
Song_0000810,Adele,Justice,238401,26
Song_0000811,Imagine Dragons,Anti,170003,27
Song_0000812,Ed Sheeran,After Hours,188290,66
Song_0000813,Justin Bieber,Evolve,164748,10
Song_0000814,Dua Lipa,Midnights,193072,78
Song_0000815,Dua Lipa,Midnights,159943,56
Song_0000816,Billie Eilish,Anti,219260,17
Song_0000817,Justin Bieber,Evolve,139062,5
Song_0000818,Justin Bieber,Evolve,302675,50
Song_0000819,The Weeknd,Divide,169206,76
Song_0000820,Dua Lipa,After Hours,265010,43
Song_0000821,Taylor Swift,Scorpion,283142,20
Song_0000822,Adele,Midnights,237740,35
Song_0000823,Drake,Anti,250049,10
Song_0000824,Ed Sheeran,Scorpion,269113,91
Song_0000825,Justin Bieber,Scorpion,132103,22
Song_0000826,Drake,When We All Fall Asleep,195103,74
Song_0000827,Taylor Swift,After Hours,285261,5
Song_0000828,Taylor Swift,Justice,272214,92
Song_0000829,Drake,When We All Fall Asleep,314217,38
Song_0000830,Taylor Swift,Evolve,126294,90
Song_0000831,Drake,Future Nostalgia,310015,48
Song_0000832,Imagine Dragons,Midnights,160939,79
Song_0000833,Billie Eilish,Divide,211039,90
Song_0000834,Justin Bieber,Justice,181475,63
Song_0000835,Drake,When We All Fall Asleep,225082,83
Song_0000836,Billie Eilish,Midnights,149519,1
Song_0000837,Rihanna,After Hours,257667,98
Song_0000838,The Weeknd,Future Nostalgia,284095,19
Song_0000839,Justin Bieber,Justice,174738,37
Song_0000840,Taylor Swift,Justice,197726,93
Song_0000841,Justin Bieber,Scorpion,250590,79
Song_0000842,Taylor Swift,When We All Fall Asleep,125395,60
Song_0000843,Dua Lipa,Justice,267147,72
Song_0000844,Taylor Swift,25,200645,93
Song_0000845,The Weeknd,Scorpion,238694,57
Song_0000846,Taylor Swift,Midnights,312349,52
Song_0000847,Dua Lipa,Anti,281922,90
Song_0000848,Dua Lipa,Anti,213003,21
Song_0000849,Adele,Justice,169797,20
Song_0000850,Ed Sheeran,Anti,255294,32
Song_0000851,Rihanna,Future Nostalgia,273138,7
Song_0000852,Imagine Dragons,25,179130,89
Song_0000853,Dua Lipa,Anti,183451,98
Song_0000854,The Weeknd,When We All Fall Asleep,282499,78
Song_0000855,Imagine Dragons,Midnights,125356,56
Song_0000856,Justin Bieber,After Hours,302605,18
Song_0000857,Imagine Dragons,Evolve,274574,63
Song_0000858,Ed Sheeran,Evolve,123164,76
Song_0000859,Imagine Dragons,Evolve,182030,71
Song_0000860,Taylor Swift,Divide,269479,96
Song_0000861,Rihanna,Evolve,140645,37
Song_0000862,Dua Lipa,After Hours,222195,91
Song_0000863,Dua Lipa,25,291939,90
Song_0000864,Rihanna,Justice,177342,36
Song_0000865,Rihanna,Justice,145787,14
Song_0000866,Justin Bieber,Scorpion,137540,68
Song_0000867,Dua Lipa,Midnights,244941,18
Song_0000868,Billie Eilish,Midnights,227454,48
Song_0000869,Dua Lipa,Evolve,143327,59
Song_0000870,The Weeknd,Future Nostalgia,229894,55
Song_0000871,Dua Lipa,Future Nostalgia,240302,30
Song_0000872,Rihanna,After Hours,197191,73
Song_0000873,Ed Sheeran,Divide,288275,59
Song_0000874,Imagine Dragons,When We All Fall Asleep,259463,8
Song_0000875,Taylor Swift,Scorpion,189188,61
Song_0000876,Imagine Dragons,After Hours,158920,19
Song_0000877,The Weeknd,When We All Fall Asleep,124974,36
Song_0000878,Taylor Swift,Midnights,225357,29
Song_0000879,The Weeknd,Anti,140724,71
Song_0000880,Rihanna,Divide,246484,24
Song_0000881,Justin Bieber,After Hours,229324,95
Song_0000882,Ed Sheeran,Scorpion,308759,61
Song_0000883,Rihanna,25,254336,23
Song_0000884,Justin Bieber,Anti,299837,8
Song_0000885,Justin Bieber,25,241030,23
Song_0000886,Adele,Midnights,177914,54
Song_0000887,Drake,Scorpion,258152,64
Song_0000888,Billie Eilish,Divide,314472,61
Song_0000889,Rihanna,Anti,161944,46
Song_0000890,Rihanna,Anti,127087,46
Song_0000891,Billie Eilish,Anti,190195,50
Song_0000892,Ed Sheeran,Divide,277839,38
Song_0000893,The Weeknd,Divide,295332,70
Song_0000894,Dua Lipa,Scorpion,308680,31
Song_0000895,Drake,Future Nostalgia,271491,77
Song_0000896,Rihanna,Midnights,241900,25
Song_0000897,The Weeknd,Divide,130956,24
Song_0000898,Imagine Dragons,Scorpion,222978,8
Song_0000899,Justin Bieber,Evolve,242732,22
Song_0000900,Drake,After Hours,275137,100
Song_0000901,Ed Sheeran,Justice,133238,62
Song_0000902,Billie Eilish,When We All Fall Asleep,267419,36
Song_0000903,Rihanna,Future Nostalgia,135565,25
Song_0000904,Adele,When We All Fall Asleep,271926,29
Song_0000905,Adele,25,131377,32
Song_0000906,Justin Bieber,After Hours,198133,97
Song_0000907,Taylor Swift,When We All Fall Asleep,150729,92
Song_0000908,Taylor Swift,Divide,253040,78
Song_0000909,Dua Lipa,Anti,152613,48
Song_0000910,Adele,After Hours,171135,59
Song_0000911,Taylor Swift,Midnights,311494,48
Song_0000912,Justin Bieber,Evolve,244484,16
Song_0000913,The Weeknd,Midnights,183754,85
Song_0000914,Justin Bieber,Evolve,219607,32
Song_0000915,Billie Eilish,Anti,167920,46
Song_0000916,Ed Sheeran,Anti,178685,19
Song_0000917,Taylor Swift,Evolve,234255,50
Song_0000918,Justin Bieber,Midnights,193549,18
Song_0000919,Dua Lipa,Anti,157720,92
Song_0000920,Billie Eilish,After Hours,161131,67
Song_0000921,Adele,Midnights,267352,57
Song_0000922,Dua Lipa,Scorpion,298034,87
Song_0000923,Justin Bieber,Evolve,120726,53
Song_0000924,Imagine Dragons,After Hours,221135,82
Song_0000925,Drake,Midnights,234593,50
Song_0000926,Drake,25,207507,48
Song_0000927,Drake,Scorpion,277689,41
Song_0000928,Drake,25,244830,20
Song_0000929,Rihanna,Evolve,181733,46
Song_0000930,Rihanna,Justice,246293,37
Song_0000931,Adele,Justice,216557,8
Song_0000932,Drake,Divide,249878,46
Song_0000933,Drake,Midnights,206715,33
Song_0000934,Justin Bieber,After Hours,174632,64
Song_0000935,Ed Sheeran,Midnights,288581,2
Song_0000936,Billie Eilish,Evolve,244100,17
Song_0000937,Drake,Midnights,153249,46
Song_0000938,Billie Eilish,Future Nostalgia,305229,85
Song_0000939,Drake,Anti,249008,22
Song_0000940,Imagine Dragons,After Hours,254264,58
Song_0000941,Adele,Anti,121266,76
Song_0000942,Billie Eilish,Divide,252737,45
Song_0000943,Billie Eilish,Divide,191533,63
Song_0000944,Taylor Swift,Scorpion,236841,9
Song_0000945,Taylor Swift,25,128808,21
Song_0000946,Rihanna,Future Nostalgia,258123,82
Song_0000947,Drake,Anti,290662,29
Song_0000948,Adele,Anti,190671,20
Song_0000949,The Weeknd,25,242182,8
Song_0000950,Imagine Dragons,Midnights,222499,13
Song_0000951,Ed Sheeran,When We All Fall Asleep,209059,100
Song_0000952,Drake,When We All Fall Asleep,287765,44
Song_0000953,Drake,Divide,291004,18
Song_0000954,The Weeknd,Scorpion,167412,19
Song_0000955,Drake,Midnights,135471,71
Song_0000956,Dua Lipa,25,143721,12
Song_0000957,Adele,Evolve,125291,52
Song_0000958,Adele,25,268205,81
Song_0000959,Taylor Swift,Divide,148502,7
Song_0000960,Rihanna,Future Nostalgia,244596,68
Song_0000961,Justin Bieber,Midnights,122110,15
Song_0000962,Ed Sheeran,Scorpion,274370,100
Song_0000963,The Weeknd,Divide,255871,37
Song_0000964,Taylor Swift,Justice,122020,82
Song_0000965,Dua Lipa,25,266456,90
Song_0000966,Imagine Dragons,Anti,207584,50
Song_0000967,The Weeknd,Evolve,200626,52
Song_0000968,Rihanna,25,122882,39
Song_0000969,Justin Bieber,Anti,128060,40
Song_0000970,Dua Lipa,Evolve,172529,26
Song_0000971,Dua Lipa,Divide,165406,36
Song_0000972,Drake,Evolve,299504,75
Song_0000973,Imagine Dragons,Evolve,166610,27
Song_0000974,Dua Lipa,Justice,185963,10
Song_0000975,Ed Sheeran,Divide,199220,5
Song_0000976,Taylor Swift,25,308835,97
Song_0000977,Adele,Justice,247951,17
Song_0000978,Dua Lipa,Midnights,238451,73
Song_0000979,Drake,Future Nostalgia,208973,13
Song_0000980,Justin Bieber,Evolve,296563,37
Song_0000981,Justin Bieber,Justice,259889,70
Song_0000982,Justin Bieber,Anti,250980,87
Song_0000983,The Weeknd,Midnights,290574,100
Song_0000984,Drake,Midnights,130582,14
Song_0000985,Adele,25,279422,95
Song_0000986,Drake,Scorpion,154433,5
Song_0000987,Rihanna,Justice,269555,90
Song_0000988,Justin Bieber,Divide,265718,81
Song_0000989,Justin Bieber,Evolve,207242,27
Song_0000990,Rihanna,Scorpion,301480,39
Song_0000991,Billie Eilish,Anti,150711,50
Song_0000992,Rihanna,Justice,241129,79
Song_0000993,Billie Eilish,25,233888,67
Song_0000994,Taylor Swift,Midnights,305435,46
Song_0000995,Taylor Swift,Anti,224719,78
Song_0000996,Ed Sheeran,Anti,285914,91
Song_0000997,Drake,Evolve,296029,44
Song_0000998,Taylor Swift,After Hours,285594,1
Song_0000999,Billie Eilish,After Hours,270036,61
Song_0001000,Rihanna,Scorpion,131171,1
Song_0001001,Justin Bieber,Divide,307252,98
Song_0001002,The Weeknd,Divide,121752,78
Song_0001003,Adele,25,167867,76
Song_0001004,Billie Eilish,Anti,249078,97
Song_0001005,Taylor Swift,Future Nostalgia,192301,64
Song_0001006,Adele,Future Nostalgia,173375,81
Song_0001007,Ed Sheeran,Scorpion,197025,6
Song_0001008,Rihanna,After Hours,314572,7
Song_0001009,Imagine Dragons,Future Nostalgia,156817,44
Song_0001010,Imagine Dragons,When We All Fall Asleep,277423,83
Song_0001011,Dua Lipa,Divide,156267,41
Song_0001012,Ed Sheeran,Midnights,184339,54
Song_0001013,Ed Sheeran,Midnights,249899,88
Song_0001014,Taylor Swift,Evolve,278173,92
Song_0001015,Adele,When We All Fall Asleep,124741,8
Song_0001016,Justin Bieber,Future Nostalgia,223920,87
Song_0001017,Justin Bieber,Evolve,228829,52
Song_0001018,Rihanna,Divide,310128,59
Song_0001019,Justin Bieber,Evolve,146112,37
Song_0001020,Rihanna,Evolve,150706,4
Song_0001021,Billie Eilish,Midnights,290552,16
Song_0001022,Taylor Swift,Justice,290507,55
Song_0001023,Imagine Dragons,25,308693,22
Song_0001024,Billie Eilish,25,159281,24
Song_0001025,The Weeknd,After Hours,290935,79
Song_0001026,Imagine Dragons,Anti,220604,86
Song_0001027,Imagine Dragons,Scorpion,247956,32
Song_0001028,Drake,Anti,129824,54
Song_0001029,Ed Sheeran,Scorpion,159053,19
Song_0001030,Billie Eilish,Divide,252677,82
Song_0001031,Taylor Swift,Anti,222784,60
Song_0001032,Rihanna,25,273641,1
Song_0001033,Dua Lipa,25,153443,99
Song_0001034,The Weeknd,Future Nostalgia,122199,58
Song_0001035,Imagine Dragons,Midnights,258838,34
Song_0001036,Billie Eilish,Scorpion,129939,42
Song_0001037,Taylor Swift,When We All Fall Asleep,199548,64
